,Регион,Год,Объем_сточных_вод_млн_м3,Инвестиции_норм_%,ВРП_на_душу_руб,Индексы_производства_продукции_СХ_%,Доля_городского_населения_%,Использование_свеж_воды_млн_м3,Индекс_промыш_производства_%,Числ_насел
1302,Республика Северная Осетия — Алания,2006,90.0,0.7266028628648953,61229.6,98.7,64.1,246.0,92.0,708.8
1303,Республика Северная Осетия — Алания,2007,88.0,1.2698906160046055,74356.6,104.9,63.7,230.0,117.0,711.5
1304,Республика Северная Осетия — Алания,2008,87.0,1.137339405344895,81097.0,129.8,63.6,230.0,104.3,711.7
1305,Республика Северная Осетия — Алания,2009,88.0,1.9165945188463425,90040.7,95.2,63.7,234.0,98.6,711.7
1306,Республика Северная Осетия — Алания,2010,82.0,1.8651882316394832,105781.6,102.5,63.8,264.0,99.0,712.5
1307,Республика Северная Осетия — Алания,2011,97.0,0.4660274556427994,120833.1,104.1,63.8,206.0,109.7,708.9
1308,Республика Северная Осетия — Алания,2012,106.5,0.7217102724712875,137725.5,101.3,63.7,191.69,102.6,706.2
1309,Республика Северная Осетия — Алания,2013,86.92,0.762154630702771,168273.0,100.9,63.7,184.38,107.9,703.9
1310,Республика Северная Осетия — Алания,2014,83.62,0.4194600688311018,178833.3,90.8,63.7,176.47,97.7,704.8
1311,Республика Северная Осетия — Алания,2015,87.65,0.2959090433093854,179020.7,87.4,63.7,149.49,91.7,703.4
1312,Республика Северная Осетия — Алания,2016,87.74,0.2981521415549079,211684.0,90.9,63.7,137.8,89.6,702.6
1313,Республика Северная Осетия — Алания,2017,86.39,0.5812921566364905,217384.9,97.1,63.6,143.38,83.1,700.7
1314,Республика Северная Осетия — Алания,2018,92.17,0.6134666561551206,230382.6,108.8,63.6,156.39,93.9,697.8
1315,Республика Северная Осетия — Алания,2019,89.78,,249099.8,112.7,63.5,169.61,92.2,694.9
1316,Республика Северная Осетия — Алания,2020,91.25,,258575.6,107.2,63.4,162.16,129.7,690.8
1317,Республика Северная Осетия — Алания,2021,90.15,,287740.5,104.7,63.2,143.19,114.2,685.4
1318,Республика Северная Осетия — Алания,2022,88.55,,316184.7,109.5,63.2,153.05,109.8,680.7
1319,Республика Северная Осетия — Алания,2023,90.0,,392100.0,106.8,63.3,134.0,123.5,678.9
1320,Республика Татарстан (Татарстан),2000,572.0,0.3404782266763503,49139.3,97.7,73.6,916.0,107.08,3786.8
1321,Республика Татарстан (Татарстан),2001,547.0,0.4413099092355198,56479.2,125.9,73.8,913.0,105.97,3781.9
1322,Республика Татарстан (Татарстан),2002,534.0,0.4178990486679756,66298.7,96.0,73.9,875.0,99.09,3777.7
1323,Республика Татарстан (Татарстан),2003,534.0,0.3270933025136183,80809.2,103.6,74.0,866.0,105.04,3773.1
1324,Республика Татарстан (Татарстан),2004,543.0,0.2553004735168083,103726.8,102.6,74.5,782.0,106.1,3768.2
1325,Республика Татарстан (Татарстан),2005,529.0,0.2398856821371814,128226.9,104.5,74.5,739.0,104.8,3761.6
1326,Республика Татарстан (Татарстан),2006,512.0,0.2546780511675385,161045.9,104.3,74.7,703.0,108.1,3763.1
1327,Республика Татарстан (Татарстан),2007,493.0,0.3032121144745705,201172.1,104.0,74.8,677.0,107.3,3766.8
1328,Республика Татарстан (Татарстан),2008,477.0,0.6089245183367281,245628.5,108.9,75.0,680.0,104.0,3773.5
1329,Республика Татарстан (Татарстан),2009,439.0,1.2473659102618566,234206.4,100.2,75.2,638.0,95.6,3784.5
1330,Республика Татарстан (Татарстан),2010,490.0,1.0707160519908292,264561.7,66.9,75.4,639.0,105.1,3787.5
1331,Республика Татарстан (Татарстан),2011,498.0,0.638603879024187,343673.6,151.6,75.7,622.0,106.3,3812.4
1332,Республика Татарстан (Татарстан),2012,480.0,1.8614367561330856,375500.2,92.0,75.9,693.7,106.9,3841.4
1333,Республика Татарстан (Татарстан),2013,466.64,2.1757132210111925,402511.3,98.3,76.1,746.21,101.7,3867.6
1334,Республика Татарстан (Татарстан),2014,439.42,0.9749370144872996,428084.3,103.2,76.3,724.48,101.3,3894.5
1335,Республика Татарстан (Татарстан),2015,382.48,1.7511487722617118,477951.3,104.1,76.4,720.42,101.5,3919.1
1336,Республика Татарстан (Татарстан),2016,325.21,0.926744289831804,523310.8,104.9,76.6,744.19,103.5,3946.7
1337,Республика Татарстан (Татарстан),2017,319.71,0.8919654368668298,572350.5,104.9,76.7,690.83,101.5,3966.8
1338,Республика Татарстан (Татарстан),2018,296.19,0.9212211925702022,659921.1,97.0,76.8,663.39,102.6,3981.9
1339,Республика Татарстан (Татарстан),2019,286.14,1.0246191433046112,704097.8,103.5,76.8,647.68,102.4,3996.4
1340,Республика Татарстан (Татарстан),2020,276.47,1.7243005209466336,658311.7,104.2,76.8,634.54,96.6,3997.7
1341,Республика Татарстан (Татарстан),2021,262.52,0.9220305538279316,883564.0,79.6,76.8,662.78,108.6,4000.1
1342,Республика Татарстан (Татарстан),2022,243.28,0.7901962084853997,1044591.6,127.6,76.8,641.91,106.7,4001.6
1343,Республика Татарстан (Татарстан),2023,199.0,1.3432447032273735,1145200.0,91.8,76.7,862.0,103.0,4003.0
1344,Республика Тыва,2000,13.0,0.1168581842464038,11749.3,100.1,50.4,96.0,105.95,305.7
1345,Республика Тыва,2001,9.0,0.5541445393673516,17012.1,106.4,51.0,87.0,105.74,305.2
1346,Республика Тыва,2002,9.0,0.7898968951718901,22421.0,96.8,51.7,80.0,99.98,305.5
1347,Республика Тыва,2003,9.0,0.1182091316554203,26607.4,114.1,52.0,70.0,102.88,305.0
1348,Республика Тыва,2004,9.0,0.0311023021802103,32309.0,103.0,52.7,51.0,106.7,304.1
1349,Республика Тыва,2005,8.0,0.3957984994640943,38429.7,90.1,51.9,50.0,110.2,302.9
1350,Республика Тыва,2006,8.0,1.0226450471386694,50051.7,102.7,51.9,46.0,103.2,302.4
1351,Республика Тыва,2007,8.0,1.3157416865282034,63959.4,100.0,51.8,42.0,100.6,303.8
1352,Республика Тыва,2008,8.0,0.9591106177080496,78381.0,100.8,51.9,43.0,92.0,305.3
1353,Республика Тыва,2009,10.0,1.1772831783789406,87889.5,101.7,52.4,42.0,96.3,307.3
1354,Республика Тыва,2010,9.0,2.4519481165184835,99999.9,93.9,53.1,19.0,110.3,308.1
1355,Республика Тыва,2011,9.0,0.6414313046238049,108126.2,109.8,53.7,49.0,96.4,309.6
1356,Республика Тыва,2012,8.14,0.3506961634077352,120391.4,95.5,54.3,49.21,105.7,311.2
1357,Республика Тыва,2013,7.47,0.0031138994689905,132391.2,98.9,54.3,45.66,103.8,312.7
1358,Республика Тыва,2014,7.4,0.00124053547605,146370.2,93.1,54.5,43.6,108.5,315.1
1359,Республика Тыва,2015,9.04,,149573.0,99.2,54.7,43.82,105.1,317.2
1360,Республика Тыва,2016,12.35,,181916.2,97.4,54.5,44.13,103.9,320.4
1361,Республика Тыва,2017,5.62,0.0143760118944201,201882.5,104.0,54.4,48.04,114.4,323.9
1362,Республика Тыва,2018,6.67,0.0252871816030053,226436.7,108.7,54.5,47.35,99.5,326.9
1363,Республика Тыва,2019,8.17,0.0256942334530573,241482.8,99.3,54.6,49.91,95.3,330.0
1364,Республика Тыва,2020,8.14,0.0424135482082139,247766.7,101.2,54.5,40.02,63.3,333.7
1365,Республика Тыва,2021,6.2,0.2065950466134888,273231.6,102.1,54.8,36.06,105.8,336.2
1366,Республика Тыва,2022,5.61,0.157936975511094,320059.3,96.3,55.3,38.71,137.4,337.3
1367,Республика Тыва,2023,5.0,,363200.0,96.9,55.7,35.0,97.4,337.5
1368,Республика Хакасия,2000,56.0,0.4797182241461468,31333.2,101.2,71.0,242.0,103.2,554.4
1369,Республика Хакасия,2001,55.0,0.3999600818322439,36306.2,107.0,70.9,183.0,116.2,549.5
1370,Республика Хакасия,2002,54.0,0.219806240731927,46443.7,95.5,70.9,169.0,83.3,545.2
1371,Республика Хакасия,2003,57.0,0.1940923463540587,53320.2,99.1,70.8,164.0,121.6,541.4
1372,Республика Хакасия,2004,50.0,0.1705107407508103,61336.4,96.6,70.8,155.0,104.9,538.0
1373,Республика Хакасия,2005,50.0,0.2304715115930741,77864.6,90.4,70.8,148.0,105.4,533.8
1374,Республика Хакасия,2006,44.0,1.9763825939246733,100828.4,105.5,70.7,127.0,105.8,531.1
1375,Республика Хакасия,2007,45.0,2.610737264994821,119953.2,106.0,70.7,117.0,99.7,531.3
1376,Республика Хакасия,2008,44.0,0.0789585776558316,136023.7,99.2,70.7,119.0,112.2,531.9
1377,Республика Хакасия,2009,40.0,0.2817496689085026,152205.1,108.1,67.8,114.0,93.3,532.7
1378,Республика Хакасия,2010,38.0,0.8059981382718415,180352.1,101.5,67.4,119.0,98.0,532.3
1379,Республика Хакасия,2011,36.0,0.6244724245963987,212424.6,102.3,67.3,93.0,113.3,532.5
1380,Республика Хакасия,2012,33.94,0.5733179728793579,245063.6,101.2,67.4,92.66,102.9,533.7
1381,Республика Хакасия,2013,30.41,0.2857582454767519,265416.0,102.4,67.8,88.22,110.5,535.2
1382,Республика Хакасия,2014,30.16,0.3278359667821747,295346.5,97.3,68.0,83.16,95.2,537.3
1383,Республика Хакасия,2015,28.93,0.1983926705165271,316713.6,91.2,68.1,77.49,98.0,538.9
1384,Республика Хакасия,2016,24.05,0.5363098372697752,385057.2,96.4,68.3,76.65,109.5,540.1
1385,Республика Хакасия,2017,24.19,0.4323199390873368,403719.7,100.7,68.4,79.8,99.3,540.5
1386,Республика Хакасия,2018,32.65,0.1952516514945257,448682.7,93.6,68.5,69.57,107.5,539.7
1387,Республика Хакасия,2019,28.31,0.2028863661101667,475578.9,97.0,68.5,72.07,106.7,538.2
1388,Республика Хакасия,2020,26.35,1.080802154062984,495471.2,101.7,68.5,70.19,104.1,536.3
1389,Республика Хакасия,2021,29.27,0.3922758451832578,589719.9,96.5,68.5,71.39,106.7,533.0
1390,Республика Хакасия,2022,30.69,0.0796852297953667,656789.1,98.2,68.7,69.91,92.1,530.2
1391,Республика Хакасия,2023,33.0,0.0864582494059593,715300.0,100.6,68.9,69.0,105.2,528.2
1392,Ростовская область,2000,298.0,1.1978825248721263,20003.8,109.7,67.6,2917.0,112.7,4439.3
1393,Ростовская область,2001,287.0,0.7033760656772972,26817.8,119.7,67.6,2772.0,118.3,4417.7
1394,Ростовская область,2002,418.0,0.5835822560101951,31941.7,106.0,67.6,2646.0,101.9,4396.7
1395,Ростовская область,2003,337.0,0.6482551542342405,39180.4,96.8,67.6,2627.0,104.3,4375.5
1396,Ростовская область,2004,318.0,0.7210976843784391,50678.6,125.0,66.7,2137.0,116.0,4352.7
1397,Ростовская область,2005,282.0,0.2267080780759661,60575.0,102.9,66.7,2279.0,116.1,4332.4
1398,Ростовская область,2006,271.0,0.2916669240101466,78642.0,101.2,66.8,2393.0,115.8,4314.6
1399,Ростовская область,2007,300.0,0.144506850826546,104603.1,92.6,66.8,2415.0,114.5,4297.6
1400,Ростовская область,2008,265.0,0.389253178603211,134137.4,139.0,67.0,2320.0,105.1,4292.5
1401,Ростовская область,2009,255.0,0.22867028195391,129626.0,86.9,67.1,2226.0,84.5,4284.8
1402,Ростовская область,2010,270.0,0.0447112287192,154127.9,97.9,67.3,2330.0,114.4,4275.2
1403,Ростовская область,2011,235.0,0.0571102000190086,179399.3,111.1,67.4,2132.0,119.3,4264.0
1404,Ростовская область,2012,253.05,0.0669776896802753,197892.7,89.1,67.6,2118.21,107.8,4261.4
1405,Ростовская область,2013,236.4,1.2232821551438282,215492.0,96.5,67.7,2247.17,106.2,4255.7
1406,Ростовская область,2014,262.16,1.4774946108136198,236800.7,110.9,67.8,2309.64,105.4,4255.7
1407,Ростовская область,2015,238.38,0.7704514886338408,279489.9,102.7,67.8,2142.22,153.2,4253.7
1408,Ростовская область,2016,252.66,0.1340104969255492,323310.7,115.8,67.9,2212.1,113.0,4252.7
1409,Ростовская область,2017,217.88,0.270862959626164,339309.1,107.6,67.9,2374.4,107.0,4245.3
1410,Ростовская область,2018,199.43,0.1980785195723432,365327.5,91.4,68.0,2406.87,110.6,4230.6
1411,Ростовская область,2019,203.24,0.0811967475898026,386764.0,105.8,68.1,2222.32,102.8,4229.5
1412,Ростовская область,2020,189.6,0.119488559479433,406006.0,97.1,68.0,2141.64,101.8,4216.6
1413,Ростовская область,2021,199.79,0.0526357936906946,485902.3,108.4,67.9,2230.72,110.0,4192.3
1414,Ростовская область,2022,205.52,0.0772195224321817,556629.3,111.1,67.7,2294.22,109.3,4164.5
1415,Ростовская область,2023,97.0,0.1712683792063918,647600.0,106.9,67.8,243.0,103.5,4152.5
1416,Рязанская область,2000,26.0,0.1269114517196358,22070.3,114.2,68.5,219.0,111.0,1258.8
1417,Рязанская область,2001,24.0,0.0915575250375799,29645.8,94.7,68.7,229.0,104.6,1241.0
1418,Рязанская область,2002,19.0,0.2026158633113161,37164.2,95.9,69.0,249.0,105.6,1223.7
1419,Рязанская область,2003,19.0,0.3699989263042048,48977.6,99.0,69.4,240.0,107.3,1210.3
1420,Рязанская область,2004,19.0,0.2328118749642836,58094.5,98.9,69.7,237.0,107.0,1199.4
1421,Рязанская область,2005,20.0,0.2865362212870647,70665.8,102.7,70.0,223.0,105.9,1188.8
1422,Рязанская область,2006,15.0,0.1044648925652111,89010.9,105.2,70.4,210.0,110.4,1181.5
1423,Рязанская область,2007,14.0,0.1235874471992956,102982.5,93.8,70.6,204.0,111.9,1174.3
1424,Рязанская область,2008,18.0,0.2276785000719274,128211.5,117.0,70.5,197.0,105.5,1167.9
1425,Рязанская область,2009,18.0,0.1732427891984917,131891.2,108.3,70.7,188.0,88.8,1161.8
1426,Рязанская область,2010,89.0,0.2034870056535023,154844.8,71.8,70.9,186.0,111.6,1151.8
1427,Рязанская область,2011,84.0,0.5034168820216062,186095.1,120.0,70.9,181.0,109.7,1149.6
1428,Рязанская область,2012,86.13,0.4250701901988958,221093.6,106.7,70.9,174.17,100.8,1147.0
1429,Рязанская область,2013,85.19,0.6102940886867071,243767.6,96.5,70.9,166.94,105.7,1144.4
1430,Рязанская область,2014,81.14,0.3006947965861973,258782.3,106.0,71.0,162.84,102.0,1140.2
1431,Рязанская область,2015,82.26,0.2220314528003743,283906.2,108.1,71.2,158.76,97.2,1136.1
1432,Рязанская область,2016,79.51,0.1558493689299046,322643.7,95.6,71.3,159.13,101.7,1134.0
1433,Рязанская область,2017,75.66,0.3478873164609417,349203.7,106.4,71.4,153.49,97.5,1129.9
1434,Рязанская область,2018,74.5,0.0974195979078444,369330.9,98.6,71.6,156.29,103.0,1123.8
1435,Рязанская область,2019,74.69,0.0648912727416876,389032.4,116.2,71.6,160.81,105.8,1119.8
1436,Рязанская область,2020,71.49,0.0467003863277528,413598.3,115.6,71.5,148.47,106.9,1110.4
1437,Рязанская область,2021,77.5,0.1056485978587403,492573.8,97.2,71.4,156.89,106.3,1098.6
1438,Рязанская область,2022,71.25,0.0043759134991965,566113.0,116.5,71.4,155.18,108.7,1088.9
1439,Рязанская область,2023,72.0,0.4870817257011625,638100.0,105.5,71.4,155.0,108.6,1082.2
1440,Самарская область,2000,645.0,0.4951961933630278,42758.9,99.6,80.5,1079.0,111.0,3275.8
1441,Самарская область,2001,536.0,0.3271070756731628,55147.0,103.1,80.6,1024.0,109.9,3254.0
1442,Самарская область,2002,500.0,0.3157664639720202,63582.9,98.0,80.6,1083.0,98.0,3235.7
1443,Самарская область,2003,489.0,0.2934953417323252,79369.1,99.1,80.6,1086.0,105.7,3229.2
1444,Самарская область,2004,482.0,0.2174435258170968,101362.5,100.8,80.1,1027.0,108.9,3225.3
1445,Самарская область,2005,465.0,0.3242556348463287,124575.2,95.4,80.1,1026.0,97.3,3225.6
1446,Самарская область,2006,465.0,0.3984210607252003,151238.8,105.1,80.1,1001.0,105.0,3224.0
